usage_id;date_of_registration;pincode;calls_made;sms_sent;data_usage;churn
232795;11/03/2023;912669;24;30;8846;No
232807;11/03/2023;827048;48;30;6522;No
232820;11/03/2023;472938;47;37;2975;No
232821;11/03/2023;176488;82;44;5469;No
232823;11/03/2023;558905;17;42;2022;No
232828;11/03/2023;419986;66;16;2437;No
232833;11/03/2023;151724;64;48;6043;No
232840;11/03/2023;822055;58;1;6577;No
232844;11/03/2023;869443;28;19;1444;Yes
232846;11/03/2023;955089;15;13;5348;No
232848;11/03/2023;670991;60;30;1351;Yes
232850;11/03/2023;511946;6;16;63;No
232853;11/03/2023;463168;95;36;4111;No
232854;11/03/2023;565616;100;19;8567;No
232856;11/03/2023;140063;66;44;3606;No
232857;11/03/2023;249455;91;18;4366;Yes
232865;11/03/2023;232924;13;42;7640;No
232871;11/03/2023;898269;33;48;9096;No
232873;11/03/2023;921137;1;46;8515;No
232878;11/03/2023;955606;80;44;8026;Yes
232879;11/03/2023;232880;19;21;2043;No
232891;11/03/2023;589877;62;22;458;No
232894;11/03/2023;661001;42;3;629;No
232910;11/03/2023;150676;43;20;4810;Yes
232916;11/03/2023;677145;41;43;4630;No
232923;11/03/2023;163784;41;28;3216;No
232927;11/03/2023;629784;23;44;86;Yes
232932;11/03/2023;556567;27;44;7459;No
232937;11/03/2023;966168;54;18;1663;No
232940;11/03/2023;655607;52;46;1928;Yes
232943;11/03/2023;769917;3;26;4125;Yes
232947;11/03/2023;763928;40;7;10351;Yes
232951;11/03/2023;422685;65;32;6217;No
232959;11/03/2023;567743;34;15;6100;No
232962;11/03/2023;460176;59;43;696;No
232970;12/03/2023;690444;66;38;4074;No
232972;12/03/2023;457527;75;44;4097;No
232973;12/03/2023;647291;56;23;5652;No
232974;12/03/2023;670194;78;2;9039;No
232975;12/03/2023;883612;8;16;6693;No
232980;12/03/2023;127695;29;15;9464;No
232982;12/03/2023;788531;68;9;8287;No
232987;12/03/2023;472596;83;47;4064;No
233002;12/03/2023;618652;3;1;3815;Yes
233005;12/03/2023;798849;45;33;10142;No
233006;12/03/2023;558229;65;30;555;No
233007;12/03/2023;368753;28;8;6870;No
233008;12/03/2023;635613;57;22;1512;No
233013;12/03/2023;520572;40;12;5441;No
233014;12/03/2023;594495;60;33;3249;Yes
233016;12/03/2023;708228;12;6;1567;No
233017;12/03/2023;316058;32;46;8809;No
233018;12/03/2023;612384;42;24;9171;No
233019;12/03/2023;606261;49;19;8248;No
233020;12/03/2023;963157;65;24;8960;No
233025;12/03/2023;371902;28;4;2691;Yes
233029;12/03/2023;407405;26;48;2451;No
233033;12/03/2023;409815;85;45;6045;No
233036;12/03/2023;783614;40;35;303;No
233037;12/03/2023;468091;51;45;1142;No
233040;12/03/2023;103124;82;18;413;No
233041;12/03/2023;812317;20;2;3955;Yes
233042;12/03/2023;357940;55;12;9042;No
233044;12/03/2023;441806;66;11;8830;No
233047;12/03/2023;431411;81;2;7364;Yes
233056;12/03/2023;897138;3;48;7548;No
233066;12/03/2023;798800;69;29;5140;No
233070;12/03/2023;904291;59;2;4126;No
233071;12/03/2023;848368;80;15;3177;No
233072;12/03/2023;210306;67;41;2967;No
233075;12/03/2023;951982;61;2;3144;Yes
233078;12/03/2023;632104;12;37;2930;No
233083;12/03/2023;272630;91;24;8069;Yes
233085;12/03/2023;919476;63;47;5917;No
233086;12/03/2023;672736;55;16;6410;No
233094;12/03/2023;244826;59;37;3593;No
233095;12/03/2023;181324;77;14;4700;Yes
233098;12/03/2023;718172;83;18;7581;No
233102;12/03/2023;739337;0;25;7584;No
233103;12/03/2023;719344;29;9;392;No
233104;12/03/2023;933828;82;27;1571;No
233107;12/03/2023;245676;102;9;4140;No
233112;12/03/2023;628108;79;34;8992;No
233113;12/03/2023;282211;7;18;8689;No
233114;12/03/2023;201213;18;28;5255;No
233118;12/03/2023;779411;0;11;6047;No
233119;12/03/2023;431884;85;20;3482;No
233120;12/03/2023;569104;42;45;10376;No
233123;12/03/2023;428018;25;15;9850;Yes
233127;12/03/2023;736578;101;37;8294;Yes
233141;12/03/2023;371489;15;21;3873;No
233149;12/03/2023;614137;18;16;2175;No
233150;12/03/2023;269940;62;18;1815;No
233151;12/03/2023;671437;80;20;946;Yes
233153;12/03/2023;597374;58;24;5371;No
233162;12/03/2023;874871;48;41;8729;Yes
233167;13/03/2023;402949;77;26;2799;Yes
233171;13/03/2023;251646;0;52;6278;No
233174;13/03/2023;501393;4;7;2828;No
233176;13/03/2023;453941;8;39;7126;Yes
233180;13/03/2023;433702;24;49;10;No
233187;13/03/2023;784961;67;1;8519;No
233188;13/03/2023;795066;27;45;2372;No
233198;13/03/2023;518087;79;20;5750;No
233206;13/03/2023;109355;69;35;4228;No
233208;13/03/2023;456844;64;2;3090;No
233210;13/03/2023;598142;103;11;3310;No
233212;13/03/2023;244139;3;12;6845;No
233213;13/03/2023;888858;31;36;1695;No
233225;13/03/2023;729523;55;27;2409;Yes
233227;13/03/2023;768898;52;20;4059;No
233231;13/03/2023;360176;55;18;4151;No
233235;13/03/2023;455738;22;25;4485;No
233242;13/03/2023;850470;90;41;2631;No
233247;13/03/2023;942794;41;41;3801;No
233249;13/03/2023;118423;53;4;4263;No
233252;13/03/2023;425596;23;24;1466;No
233253;13/03/2023;860204;48;4;5746;No
233258;13/03/2023;507127;27;14;1922;No
233262;13/03/2023;672755;88;27;7346;No
233264;13/03/2023;348279;10;2;6989;No
233267;13/03/2023;134894;11;40;1495;No
233272;13/03/2023;847624;8;41;4798;No
233273;13/03/2023;699346;36;28;3653;No
233276;13/03/2023;518391;44;17;4690;Yes
233280;13/03/2023;526366;53;0;4520;No
233296;13/03/2023;211396;3;12;6713;No
233299;13/03/2023;913370;85;45;780;No
233300;13/03/2023;601267;6;3;3311;No
233304;13/03/2023;673783;54;19;2496;No
233310;13/03/2023;516533;96;13;6566;No
233321;13/03/2023;747417;8;33;8615;No
233324;13/03/2023;140082;80;11;9193;No
233328;13/03/2023;928425;77;39;6683;No
233331;13/03/2023;649610;79;3;10337;No
233334;13/03/2023;254267;5;14;7031;Yes
233337;13/03/2023;168948;4;1;5858;No
233339;13/03/2023;775237;53;21;8901;No
233343;13/03/2023;687450;8;16;3232;No
233346;13/03/2023;419880;49;8;3830;No
233348;13/03/2023;744278;77;26;9155;No
233365;14/03/2023;373398;42;6;2565;No
233367;14/03/2023;891510;94;30;6970;Yes
233370;14/03/2023;762022;46;15;4422;No
233379;14/03/2023;126909;26;12;102;Yes
233386;14/03/2023;100735;10;33;3296;No
233396;14/03/2023;731067;19;31;490;No
233397;14/03/2023;333911;99;44;5336;No
233399;14/03/2023;542936;34;18;10149;No
233400;14/03/2023;761866;23;19;1535;No
233407;14/03/2023;910449;13;24;5416;No
233410;14/03/2023;203452;77;1;6525;No
233412;14/03/2023;299332;42;0;5158;No
233419;14/03/2023;920282;27;40;4890;No
233424;14/03/2023;982138;89;32;228;No
233427;14/03/2023;878299;83;24;6970;No
233430;14/03/2023;474783;105;16;1766;No
233431;14/03/2023;992639;69;33;6946;No
233433;14/03/2023;329609;27;9;9239;Yes
233434;14/03/2023;161595;9;45;5686;No
233436;14/03/2023;600272;10;23;4832;No
233438;14/03/2023;436253;9;13;1221;No
233457;14/03/2023;180156;13;39;8900;No
233459;14/03/2023;372786;80;33;3812;No
233463;14/03/2023;556770;9;46;536;No
233464;14/03/2023;752522;11;3;4202;No
233471;14/03/2023;962526;64;27;4022;No
233473;14/03/2023;185725;0;35;132;No
233475;14/03/2023;716055;26;40;8437;Yes
233480;14/03/2023;854481;74;47;4121;No
233483;14/03/2023;889689;17;15;4153;Yes
233485;14/03/2023;332497;32;0;9407;No
233493;14/03/2023;771459;94;5;9171;No
233494;14/03/2023;987886;48;7;681;No
233497;14/03/2023;384377;56;42;7104;No
233499;14/03/2023;872654;12;8;10691;No
233500;14/03/2023;379168;80;15;3354;Yes
233501;14/03/2023;204165;76;27;4254;Yes
233502;14/03/2023;886249;88;47;4754;No
233504;14/03/2023;331304;88;10;8668;No
233512;14/03/2023;994154;59;44;1300;Yes
233519;14/03/2023;946706;24;23;7123;No
233523;14/03/2023;249488;75;7;9042;No
233527;14/03/2023;938522;87;34;8924;No
233530;14/03/2023;771617;73;2;3211;No
233531;14/03/2023;516198;57;31;5524;No
233534;14/03/2023;436088;38;14;9317;No
233537;14/03/2023;160206;30;22;9096;No
233542;14/03/2023;994785;51;14;8463;No
233545;14/03/2023;233472;70;46;1202;Yes
233547;14/03/2023;851756;96;20;818;Yes
233550;14/03/2023;804717;9;14;1968;Yes
233552;14/03/2023;290871;67;13;6757;No
233559;14/03/2023;716165;27;43;3793;No
233563;14/03/2023;530776;12;12;451;Yes
233564;15/03/2023;697385;81;34;4830;No
233565;15/03/2023;422724;2;26;5549;No
233568;15/03/2023;856017;43;34;3496;Yes
233577;15/03/2023;720134;85;20;5959;No
233579;15/03/2023;271783;35;19;3688;Yes
233580;15/03/2023;399943;20;19;1803;No
233581;15/03/2023;957517;58;29;4357;No
233584;15/03/2023;329253;93;45;9521;No
233591;15/03/2023;579459;61;3;9823;No
233593;15/03/2023;528645;44;30;5891;No
233594;15/03/2023;351735;80;15;1990;No
233596;15/03/2023;510539;84;39;5664;Yes
233604;15/03/2023;616312;83;19;9377;No
233612;15/03/2023;633222;0;40;4737;No
233613;15/03/2023;369123;18;20;3815;No
233615;15/03/2023;642541;9;5;8952;No
233622;15/03/2023;118772;10;41;7755;No
233624;15/03/2023;353365;35;2;5787;No
233631;15/03/2023;313343;21;7;8218;No
233633;15/03/2023;188693;34;20;5399;No
233637;15/03/2023;706920;37;29;3488;No
233638;15/03/2023;161111;9;22;7492;Yes
233639;15/03/2023;140824;68;35;2402;No
233647;15/03/2023;828561;6;1;952;No
233652;15/03/2023;632236;80;0;10313;No
233653;15/03/2023;595573;21;2;5897;No
233658;15/03/2023;999472;54;38;8842;No
233665;15/03/2023;971363;7;44;8018;No
233666;15/03/2023;534343;52;19;6036;No
233668;15/03/2023;952768;49;18;9241;No
233678;15/03/2023;562324;11;13;2705;No
233683;15/03/2023;521600;80;49;6705;No
233689;15/03/2023;114800;83;44;2005;No
233692;15/03/2023;272122;49;43;4707;No
233701;15/03/2023;200121;74;49;2447;Yes
233707;15/03/2023;966983;42;13;1936;No
233708;15/03/2023;329532;72;34;8507;No
233709;15/03/2023;252028;53;22;2602;Yes
233716;15/03/2023;957490;106;33;1049;No
233719;15/03/2023;328731;43;9;5902;Yes
233721;15/03/2023;922481;35;42;3280;No
233722;15/03/2023;908181;43;12;8241;No
233725;15/03/2023;886156;63;25;925;No
233729;15/03/2023;907385;52;7;8081;No
233730;15/03/2023;560081;83;25;2184;No
233731;15/03/2023;509989;93;7;48;No
233733;15/03/2023;100505;74;20;8054;No
233740;15/03/2023;779809;19;7;9144;No
233749;15/03/2023;281047;83;46;1760;Yes
233755;15/03/2023;161962;14;11;5886;No
233757;15/03/2023;924872;53;18;4968;No
233758;15/03/2023;943463;70;27;6642;No
233760;15/03/2023;859187;36;30;8410;No
233765;16/03/2023;288177;27;0;4063;No
233768;16/03/2023;136316;49;42;3754;Yes
233770;16/03/2023;546614;24;14;1496;Yes
233773;16/03/2023;921609;15;26;5124;No
233776;16/03/2023;904082;58;20;3674;No
233779;16/03/2023;145331;68;34;2452;No
233781;16/03/2023;385864;61;46;8410;Yes
233786;16/03/2023;353342;4;29;9543;No
233787;16/03/2023;906030;34;42;2369;Yes
233789;16/03/2023;638329;73;4;1505;No
233794;16/03/2023;750382;33;8;2156;No
233797;16/03/2023;619218;41;28;1677;No
233803;16/03/2023;424362;58;40;5391;No
233810;16/03/2023;205942;54;7;7989;No
233811;16/03/2023;516792;79;34;4639;No
233813;16/03/2023;465545;65;16;3570;No
233818;16/03/2023;913097;6;40;4640;No
233836;16/03/2023;165237;47;31;8669;No
233851;16/03/2023;517720;88;8;200;No
233854;16/03/2023;183991;66;16;970;No
233859;16/03/2023;137388;34;10;6298;No
233862;16/03/2023;766223;89;34;3356;No
233864;16/03/2023;505002;26;21;1377;No
233867;16/03/2023;865518;92;31;6176;No
233870;16/03/2023;120363;55;0;612;No
233874;16/03/2023;852021;89;27;4759;No
233885;16/03/2023;208288;93;6;4432;No
233886;16/03/2023;973778;82;1;5316;No
233888;16/03/2023;767750;72;44;7171;Yes
233889;16/03/2023;344786;55;26;7574;No
233902;16/03/2023;715047;39;18;656;No
233908;16/03/2023;388121;21;10;2799;Yes
233917;16/03/2023;959246;47;3;10168;Yes
233918;16/03/2023;235138;66;38;3759;No
233930;16/03/2023;143813;21;13;1984;No
233931;16/03/2023;703300;74;27;3669;No
233932;16/03/2023;485229;36;12;6103;No
233938;16/03/2023;881229;77;32;8126;Yes
233946;16/03/2023;587973;59;17;10533;Yes
233948;16/03/2023;446714;25;10;9928;No
233949;16/03/2023;629690;57;31;3249;No
233954;16/03/2023;631693;24;43;2380;No
233955;16/03/2023;145378;50;11;5158;No
233957;16/03/2023;647842;84;10;7627;No
233958;16/03/2023;751889;51;4;7727;Yes
233965;17/03/2023;356734;62;29;8789;No
233968;17/03/2023;906266;59;11;337;No
233969;17/03/2023;995116;14;46;1589;No
233970;17/03/2023;514660;13;21;4085;No
233977;17/03/2023;450960;11;15;3775;No
233979;17/03/2023;414389;10;22;3712;No
233980;17/03/2023;377686;83;11;3633;Yes
233989;17/03/2023;888391;83;6;1215;No
233992;17/03/2023;653258;62;34;1802;No
233993;17/03/2023;440257;31;9;1879;No
233995;17/03/2023;530105;73;35;1630;No
234002;17/03/2023;377222;33;28;106;No
234004;17/03/2023;222754;90;30;796;No
234007;17/03/2023;686935;24;12;1421;No
234009;17/03/2023;887666;6;29;931;No
234010;17/03/2023;418347;51;29;3733;No
234014;17/03/2023;125975;62;46;5387;No
234016;17/03/2023;968366;9;31;7534;No
234017;17/03/2023;408848;73;27;6274;No
234030;17/03/2023;294285;74;40;3817;No
234031;17/03/2023;159478;59;24;9253;Yes
234032;17/03/2023;792415;59;29;6810;Yes
234036;17/03/2023;513569;42;5;3097;Yes
234038;17/03/2023;845223;87;43;1984;No
234044;17/03/2023;617255;3;38;8531;No
234047;17/03/2023;211599;8;5;99;No
234050;17/03/2023;316946;8;10;3223;Yes
234052;17/03/2023;205631;78;24;8413;No
234053;17/03/2023;494097;44;3;3327;No
234054;17/03/2023;687772;37;51;6208;No
234055;17/03/2023;707121;86;2;3781;No
234064;17/03/2023;112711;7;1;7399;No
234066;17/03/2023;585597;46;7;2948;No
234067;17/03/2023;483913;59;6;4286;No
234068;17/03/2023;821798;1;41;6526;No
234070;17/03/2023;830346;49;2;1496;Yes
234073;17/03/2023;978290;12;33;911;No
234075;17/03/2023;982989;100;34;1115;No
234081;17/03/2023;564016;34;16;4830;No
234082;17/03/2023;778139;40;1;4571;No
234083;17/03/2023;843439;0;4;7769;No
234089;17/03/2023;424273;66;26;8489;No
234107;17/03/2023;458799;88;8;4109;No
234109;17/03/2023;153087;40;15;10130;No
234112;17/03/2023;272549;78;16;3095;No
234117;17/03/2023;913047;78;46;5615;No
234121;17/03/2023;376499;9;12;8771;Yes
234124;17/03/2023;507332;30;40;7421;Yes
234128;17/03/2023;217651;4;25;7296;Yes
234129;17/03/2023;656968;38;47;7537;No
234139;17/03/2023;193062;48;23;8783;Yes
234162;17/03/2023;101093;23;45;2864;Yes
234165;18/03/2023;839109;52;5;5743;No
234168;18/03/2023;165804;74;1;6452;No
234174;18/03/2023;911025;69;50;5249;Yes
234179;18/03/2023;269196;1;35;4344;Yes
234186;18/03/2023;653454;42;24;7956;No
234187;18/03/2023;583870;10;17;5473;No
234188;18/03/2023;817848;90;16;5948;Yes
234189;18/03/2023;670221;3;11;10620;Yes
234195;18/03/2023;841588;46;40;3857;No
234205;18/03/2023;840674;84;26;6174;No
234209;18/03/2023;249479;58;1;774;No
234213;18/03/2023;479257;43;30;4234;No
234215;18/03/2023;290653;65;17;1060;No
234216;18/03/2023;581590;80;2;5558;No
234222;18/03/2023;959968;44;11;4165;No
234226;18/03/2023;664388;75;37;4628;No
234228;18/03/2023;519653;9;4;4124;No
234229;18/03/2023;977340;95;39;10777;Yes
234233;18/03/2023;684421;23;11;422;No
234247;18/03/2023;559979;31;35;8733;No
234255;18/03/2023;645288;3;7;6571;No
234256;18/03/2023;377319;34;21;6897;Yes
234257;18/03/2023;937841;22;40;6601;No
234259;18/03/2023;119399;58;44;2336;No
234262;18/03/2023;182744;103;44;3863;No
234265;18/03/2023;150215;31;34;3293;No
234274;18/03/2023;497632;63;3;7373;No
234275;18/03/2023;580805;57;4;7754;Yes
234285;18/03/2023;567516;91;3;7609;Yes
234289;18/03/2023;707756;89;51;9316;Yes
234290;18/03/2023;297241;23;10;1272;No
234295;18/03/2023;985213;34;4;9049;Yes
234299;18/03/2023;659304;94;8;5134;No
234301;18/03/2023;433786;47;29;7371;No
234303;18/03/2023;792860;13;29;930;Yes
234307;18/03/2023;895751;46;0;8912;No
234309;18/03/2023;309121;30;7;1435;No
234313;18/03/2023;623381;15;18;8598;No
234323;18/03/2023;181689;24;22;3061;No
234325;18/03/2023;704201;36;16;6427;No
234331;18/03/2023;160544;83;9;6341;No
234334;18/03/2023;238515;85;36;9461;No
234339;18/03/2023;236813;20;18;2132;No
234340;18/03/2023;965741;27;35;3170;No
234341;18/03/2023;202059;50;32;7148;No
234344;18/03/2023;174011;2;46;9140;No
234349;18/03/2023;741718;93;23;1777;Yes
234353;18/03/2023;579525;9;2;3738;No
234355;18/03/2023;670313;39;9;8551;No
234356;18/03/2023;159370;9;2;3461;No
234366;19/03/2023;287366;69;44;7491;No
234374;19/03/2023;950188;36;13;9305;No
234375;19/03/2023;729980;56;31;7827;Yes
234381;19/03/2023;539339;43;26;6361;No
234388;19/03/2023;592234;88;42;8373;No
234389;19/03/2023;296168;67;21;815;No
234393;19/03/2023;465795;2;16;5048;No
234396;19/03/2023;315937;11;19;8468;No
234401;19/03/2023;747059;63;43;260;Yes
234403;19/03/2023;925601;27;49;7096;Yes
234408;19/03/2023;436090;11;9;36;No
234414;19/03/2023;486532;26;19;9268;No
234421;19/03/2023;634828;44;34;1406;No
234423;19/03/2023;200948;68;42;1435;No
234425;19/03/2023;709370;95;11;166;No
234427;19/03/2023;341094;39;22;4396;No
234428;19/03/2023;157957;9;22;7812;No
234433;19/03/2023;719729;3;2;9623;No
234435;19/03/2023;606417;38;11;1036;Yes
234444;19/03/2023;427606;10;10;9605;No
234449;19/03/2023;252056;22;40;3236;No
234451;19/03/2023;688541;86;2;4493;No
234452;19/03/2023;853011;56;37;7709;No
234456;19/03/2023;699880;92;25;8822;No
234457;19/03/2023;196931;68;40;5424;Yes
234458;19/03/2023;386113;66;41;4159;No
234459;19/03/2023;395868;46;26;5664;No
234463;19/03/2023;689463;30;2;5046;No
234466;19/03/2023;124454;90;42;8135;No
234468;19/03/2023;570187;107;25;5891;Yes
234470;19/03/2023;460616;41;4;3496;No
234471;19/03/2023;468356;46;10;6382;No
234480;19/03/2023;841689;55;44;10105;No
234484;19/03/2023;316096;49;3;4414;No
234485;19/03/2023;742740;31;30;670;Yes
234488;19/03/2023;744384;59;41;1498;No
234491;19/03/2023;687229;6;43;2347;No
234492;19/03/2023;429649;6;4;10881;No
234495;19/03/2023;947482;98;9;727;No
234498;19/03/2023;108231;48;41;1388;No
234499;19/03/2023;412972;49;44;1128;No
234507;19/03/2023;399988;18;29;5771;Yes
234509;19/03/2023;954649;91;18;7344;No
234515;19/03/2023;474905;11;46;84;No
234516;19/03/2023;904745;95;6;7170;No
234517;19/03/2023;156386;25;26;7510;No
234519;19/03/2023;641168;67;37;2659;No
234522;19/03/2023;539109;29;47;5856;No
234528;19/03/2023;706991;89;17;6185;No
234529;19/03/2023;442421;31;42;5544;Yes
234532;19/03/2023;415339;75;1;9193;Yes
234536;19/03/2023;245608;20;3;8566;No
234537;19/03/2023;494160;70;3;7610;No
234538;19/03/2023;931352;69;46;1389;No
234541;19/03/2023;819281;14;26;1266;No
234544;19/03/2023;621581;88;9;5783;No
234546;19/03/2023;620354;76;17;6823;Yes
234548;19/03/2023;120215;17;33;3095;No
234566;20/03/2023;737636;102;18;8976;No
234571;20/03/2023;167849;92;12;8055;No
234575;20/03/2023;827739;30;48;1143;No
234579;20/03/2023;513268;4;34;7743;No
234581;20/03/2023;282420;76;4;7007;No
234584;20/03/2023;264293;50;0;15;No
234587;20/03/2023;126346;21;46;7636;No
234597;20/03/2023;588210;28;40;5465;No
234601;20/03/2023;731152;15;39;5117;No
234608;20/03/2023;446979;103;14;2398;No
234609;20/03/2023;898849;56;45;6266;No
234618;20/03/2023;105258;80;19;6228;Yes
234621;20/03/2023;316270;30;4;3821;Yes
234625;20/03/2023;637345;94;39;115;No
234626;20/03/2023;603083;100;7;3296;No
234632;20/03/2023;588348;78;15;2740;No
234635;20/03/2023;838267;72;26;4464;No
234636;20/03/2023;804400;24;34;2277;Yes
234644;20/03/2023;253832;91;10;8942;Yes
234651;20/03/2023;837029;41;11;4368;No
234662;20/03/2023;702280;44;37;31;No
234668;20/03/2023;790057;51;22;3821;No
234669;20/03/2023;272482;16;44;5078;No
234673;20/03/2023;201807;10;17;9398;No
234679;20/03/2023;345517;5;19;5934;Yes
234681;20/03/2023;224680;74;3;9480;No
234686;20/03/2023;136715;76;11;2566;No
234691;20/03/2023;469630;77;10;6836;Yes
234706;20/03/2023;496546;88;28;9420;No
234708;20/03/2023;306915;83;8;3886;No
234713;20/03/2023;577553;62;19;561;No
234716;20/03/2023;828347;1;32;1555;No
234723;20/03/2023;809764;64;49;4084;No
234726;20/03/2023;986828;6;33;2284;Yes
234728;20/03/2023;314802;63;15;4778;No
234731;20/03/2023;249492;45;6;4294;No
234742;20/03/2023;513929;15;24;6844;Yes
234743;20/03/2023;720634;30;29;71;Yes
234749;20/03/2023;151626;68;3;9855;No
234754;20/03/2023;135183;26;39;6306;No
234758;20/03/2023;952353;78;43;1586;No
234765;21/03/2023;839861;23;3;758;No
234768;21/03/2023;370489;12;7;6751;No
234769;21/03/2023;948113;25;6;7249;Yes
234770;21/03/2023;832374;75;48;2082;No
234775;21/03/2023;490734;45;11;10280;Yes
234777;21/03/2023;216806;12;24;9092;No
234782;21/03/2023;784098;46;47;531;No
234784;21/03/2023;942745;62;28;8915;No
234787;21/03/2023;472219;11;9;3589;No
234789;21/03/2023;502325;4;4;9172;No
234799;21/03/2023;851261;94;25;8285;No
234808;21/03/2023;886737;28;43;2932;No
234811;21/03/2023;873539;74;19;905;Yes
234817;21/03/2023;964648;89;9;1619;No
234825;21/03/2023;332973;16;6;8374;No
234827;21/03/2023;857908;50;43;4837;No
234830;21/03/2023;292809;45;30;8293;No
234831;21/03/2023;414553;49;38;6320;No
234835;21/03/2023;527905;18;35;521;No
234838;21/03/2023;996401;16;25;3222;No
234856;21/03/2023;884133;44;17;8888;No
234857;21/03/2023;751149;41;45;837;Yes
234859;21/03/2023;430643;52;25;4410;No
234860;21/03/2023;870989;57;46;5966;No
234861;21/03/2023;980581;31;3;2122;Yes
234862;21/03/2023;841927;104;30;5325;Yes
234863;21/03/2023;324479;26;17;4289;No
234866;21/03/2023;638243;30;25;2193;No
234877;21/03/2023;270571;11;8;9862;No
234884;21/03/2023;609442;56;38;3008;Yes
234890;21/03/2023;381800;28;26;696;No
234891;21/03/2023;986333;2;11;6077;No
234892;21/03/2023;733103;92;18;6347;No
234894;21/03/2023;820467;45;32;1419;Yes
234900;21/03/2023;370277;71;3;8775;No
234901;21/03/2023;182143;88;32;476;No
234903;21/03/2023;397547;14;35;6855;No
234907;21/03/2023;466240;51;36;8058;No
234909;21/03/2023;940664;33;23;4815;No
234910;21/03/2023;501909;36;17;6761;No
234911;21/03/2023;546376;51;14;4288;No
234912;21/03/2023;334702;80;40;7315;No
234922;21/03/2023;161926;79;9;5957;No
234926;21/03/2023;973921;86;35;9067;No
234927;21/03/2023;213992;56;2;4015;Yes
234931;21/03/2023;190608;51;49;7301;No
234934;21/03/2023;104111;51;27;2748;No
234936;21/03/2023;473063;39;14;3763;No
234940;21/03/2023;384698;87;21;1785;No
234942;21/03/2023;880735;2;14;50;No
234946;21/03/2023;390760;3;12;10048;Yes
234947;21/03/2023;136203;64;49;5189;No
234955;21/03/2023;618679;91;27;7309;No
234956;21/03/2023;946165;86;3;10939;No
234957;21/03/2023;780881;22;0;9899;No
234963;22/03/2023;123970;65;45;5315;No
234965;22/03/2023;486493;17;5;871;No
234968;22/03/2023;333888;16;40;6927;No
234972;22/03/2023;742349;92;12;3081;No
234978;22/03/2023;850653;74;23;8735;No
234982;22/03/2023;399539;105;16;10369;No
234986;22/03/2023;988076;95;20;8690;No
234988;22/03/2023;788500;4;9;1354;No
234994;22/03/2023;590026;57;19;4659;Yes
235000;22/03/2023;657532;81;7;8444;Yes
235001;22/03/2023;719500;95;19;6879;Yes
235003;22/03/2023;218619;40;9;4806;Yes
235005;22/03/2023;543637;54;23;9176;No
235006;22/03/2023;379061;20;3;3207;No
235014;22/03/2023;332774;93;33;6066;No
235017;22/03/2023;861069;25;31;6636;No
235018;22/03/2023;242009;51;47;9738;No
235021;22/03/2023;829917;84;9;8035;Yes
235023;22/03/2023;466597;39;35;4234;No
235026;22/03/2023;159756;78;26;5205;Yes
235027;22/03/2023;437874;37;30;4506;No
235028;22/03/2023;345661;106;18;6984;No
235038;22/03/2023;465914;7;18;309;No
235040;22/03/2023;129959;51;3;5639;Yes
235041;22/03/2023;919487;17;9;8742;No
235047;22/03/2023;918621;70;16;4913;No
235048;22/03/2023;381327;3;24;481;Yes
235051;22/03/2023;322479;77;31;5723;Yes
235053;22/03/2023;599923;40;39;948;No
235056;22/03/2023;876737;94;23;7961;No
235066;22/03/2023;900594;81;39;3378;No
235070;22/03/2023;586529;95;3;8068;No
235073;22/03/2023;363235;2;3;1810;No
235077;22/03/2023;133651;77;33;9075;Yes
235080;22/03/2023;212509;13;41;8944;No
235082;22/03/2023;249066;81;5;3773;No
235084;22/03/2023;238012;36;44;3597;No
235089;22/03/2023;884705;52;7;4117;No
235094;22/03/2023;776553;98;27;4715;No
235095;22/03/2023;781691;31;50;7372;No
235100;22/03/2023;698295;55;15;1718;No
235104;22/03/2023;471159;15;23;3595;No
235106;22/03/2023;424812;7;8;78;No
235107;22/03/2023;896168;88;28;3564;Yes
235113;22/03/2023;608574;49;4;8324;Yes
235115;22/03/2023;126392;48;11;2088;No
235117;22/03/2023;506779;26;33;10438;No
235121;22/03/2023;883298;72;43;1071;No
235129;22/03/2023;759762;90;13;2453;No
235132;22/03/2023;586676;39;29;4716;No
235135;22/03/2023;724718;100;26;5991;No
235137;22/03/2023;922098;69;8;5946;No
235140;22/03/2023;317628;81;14;8037;No
235141;22/03/2023;180510;5;21;8732;No
235147;22/03/2023;697331;26;40;8233;No
235150;22/03/2023;902554;73;32;8804;Yes
235157;22/03/2023;753058;66;47;4119;No
235163;23/03/2023;308746;41;5;5897;No
235166;23/03/2023;705952;19;2;2808;No
235170;23/03/2023;512812;78;27;207;No
235180;23/03/2023;668247;95;23;1145;No
235184;23/03/2023;940699;35;40;5462;No
235189;23/03/2023;862453;87;27;6088;Yes
235191;23/03/2023;149659;56;2;9192;No
235196;23/03/2023;852608;36;1;3599;No
235199;23/03/2023;543821;67;24;1424;No
235209;23/03/2023;746161;56;9;4394;No
235211;23/03/2023;666317;5;40;6830;No
235228;23/03/2023;255342;2;32;3412;No
235229;23/03/2023;169861;44;36;5045;No
235230;23/03/2023;152764;3;29;7166;No
235231;23/03/2023;865424;42;39;5412;No
235235;23/03/2023;486924;6;14;10178;No
235236;23/03/2023;393458;97;15;246;No
235252;23/03/2023;681147;54;18;9548;No
235262;23/03/2023;781523;12;12;1215;No
235264;23/03/2023;430833;41;5;7462;Yes
