cap_id;num_dependents;estimated_salary
177436;3;31724
177445;0;125999
177450;0;93691
177451;0;41765
177452;0;118639
177453;1;47463
177466;2;27437
177475;3;105355
177479;2;137858
177480;2;27201
177485;2;56415
177489;1;56601
177490;4;93470
177491;3;43205
177495;3;145161
177496;4;100257
177500;4;101635
177502;1;146751
177505;3;61604
177512;3;42111
177513;3;133247
177514;3;131296
177517;1;24386
177520;0;89250
177526;3;55033
177527;4;79590
177528;1;25091
177532;3;115499
177535;0;67175
177536;0;66759
177543;1;60551
177544;0;74317
177552;0;43616
177553;0;45848
177555;0;144374
177556;3;54965
177559;0;107663
177561;0;141576
177568;3;121054
177570;1;22282
177573;0;92480
177578;3;82525
177583;2;83861
177587;3;126315
177588;0;38780
177603;4;69423
177608;4;29088
177609;4;141727
177615;4;128833
177621;3;139400
177622;2;104351
177626;4;65599
177629;3;99661
177633;4;89972
177636;1;121945
177642;3;115760
177650;0;101726
177651;3;136665
177655;2;53458
177656;1;149130
177657;1;127751
177662;0;40528
177665;2;81395
177679;1;109899
177680;2;47219
177684;1;80924
177688;4;122053
177693;2;141138
177700;4;44634
177701;4;44865
177705;0;118274
177709;2;70435
177718;1;85504
177720;3;142623
177721;4;60460
177722;3;36885
177725;1;82415
177738;0;129951
177740;2;64713
177749;3;138715
177758;3;128868
177766;4;38729
177772;3;103659
177773;3;55995
177774;2;22407
177778;2;140944
177780;4;24431
177786;4;113388
177787;1;24161
177798;2;20387
177802;3;92798
177803;1;44825
177805;2;24428
177813;2;105224
177820;1;86333
177822;1;78823
177823;3;65483
177824;1;78624
177825;1;36558
177828;3;127312
177830;0;146768
177833;0;62155
177834;1;145762
177843;3;87944
177848;4;88292
177851;1;62778
177853;1;56929
177857;0;97993
177860;4;123929
177863;1;35065
177864;1;134359
177865;2;49441
177866;1;126446
177873;3;116929
177876;2;50438
177878;2;35471
177883;4;83099
177888;1;104260
177889;0;39302
177890;0;124693
177897;0;141345
177904;0;48899
177909;1;124025
177910;3;113214
177912;0;129768
177929;3;144648
177938;3;121556
177943;2;91039
177945;0;33865
177950;1;46187
177960;3;66881
177961;4;36000
177964;3;90143
177968;3;108851
177969;1;20589
177974;0;72797
177982;4;87196
177985;4;147382
177991;1;66714
177993;4;140012
177997;4;69511
177998;2;86535
178000;2;71524
178005;0;108649
178006;4;118858
178007;4;49593
178010;4;80300
178017;0;58770
178018;3;106692
178029;3;25543
178036;4;119412
178041;3;64949
178042;3;146233
178044;0;123263
178045;0;114042
178047;1;24162
178048;4;62109
178053;4;83283
178055;2;43978
178060;3;104912
178061;3;76220
178067;1;20723
178068;2;135245
178078;4;121171
178081;3;124958
178083;4;117784
178088;2;43178
178091;3;48710
178095;0;70571
178096;1;76634
178102;2;113170
178107;4;103596
178110;3;89570
178120;0;43823
178126;1;29398
178127;2;132708
178143;2;55986
178144;1;91980
178145;3;75880
178146;3;104339
178151;2;113051
178154;0;88368
178156;2;54566
178157;2;26444
178158;3;65445
178159;0;149725
178161;0;25864
178162;4;104890
178163;1;72447
178164;0;136397
178169;0;76255
178170;1;63772
178173;1;80082
178174;1;33971
178179;1;22217
178181;1;58618
178182;0;59071
178183;2;139123
178186;1;91657
178189;2;121985
178201;0;69928
178208;3;74577
178231;3;64118
178233;3;99811
178235;3;73711
178238;1;37009
178241;0;40574
178243;2;87522
178244;4;50122
178246;1;25696
178247;0;141759
178249;4;127930
178250;0;42108
178251;0;43112
178256;0;24474
178260;3;113083
178268;2;68889
178269;4;104400
178275;2;129675
178276;1;58044
178277;3;68046
178278;1;64565
178279;4;46407
178281;2;76724
178286;1;120192
178287;2;122171
178295;4;107721
178297;0;131521
178300;3;55058
178303;0;45307
178315;3;24432
178322;4;25748
178325;2;116781
178328;3;51169
178329;2;69131
178332;1;129985
178333;3;87347
178334;4;97147
178335;0;116589
178336;0;141972
178337;3;145514
178344;3;59852
178355;1;84496
178358;1;112041
178360;3;33267
178377;3;86731
178379;2;132146
178380;3;104792
178381;1;145119
178382;3;20843
178384;3;141909
178388;3;87752
178396;4;113043
178406;2;94898
178409;3;20613
178412;0;46643
178414;1;145312
178415;2;82301
178422;3;129860
178426;3;103430
178430;1;102319
178431;3;82838
178436;2;60444
178444;4;87280
178445;2;60763
178458;3;106080
178460;0;24426
178471;1;26750
178473;0;84453
178474;0;66926
178477;0;99355
178483;3;91552
178485;3;142011
178488;4;121879
178489;0;62314
178495;2;79648
178505;4;24017
178509;4;84001
178514;4;132427
178524;3;123238
178528;4;34468
178537;0;73764
178539;1;121916
178541;4;34935
178555;0;99806
178560;1;136155
178565;3;120595
178569;2;33637
178581;3;94703
178584;1;124527
178588;1;21317
178590;1;28603
178591;0;95177
178592;1;80558
178594;2;148212
178601;1;122447
178613;4;47041
178615;4;26664
178618;0;34821
178619;2;139388
178621;3;52664
178624;0;54299
178625;4;143264
178632;4;126741
178633;1;52186
178640;0;139959
178643;0;64640
178644;1;34570
178646;2;22197
178647;0;86703
178649;4;82090
178653;2;97783
178657;2;30267
178658;0;109808
178665;2;59340
178668;2;61093
178670;0;80556
178675;1;111270
178679;2;38490
178688;2;65304
178689;1;92342
178695;0;47291
178697;4;50297
178700;4;42707
178709;2;93388
178710;3;91727
178711;4;74049
178721;2;124412
178726;1;84836
178727;2;144677
178730;2;49922
178732;0;131681
178733;0;51707
178738;4;117985
178740;1;99906
178747;1;24483
178765;3;106002
178766;4;100116
178772;3;62180
178777;4;28058
178781;2;141339
178803;3;20764
178804;1;51249
178811;0;39420
178818;4;105259
178821;3;56500
178822;2;33402
178823;0;124467
178825;0;35372
178827;1;50144
178829;4;83315
178830;0;123549
178834;3;114276
178841;1;85335
178843;0;105199
178848;2;71034
178853;1;145025
178859;2;60696
178869;0;96005
178872;2;40388
178878;4;98560
178896;4;63701
178897;0;98271
178901;1;45836
178902;4;69573
178906;2;39339
178909;0;127430
178910;2;90506
178912;4;46313
178913;0;107342
178917;2;114903
178919;2;45495
178921;3;110148
178930;4;129946
178935;2;123739
178936;0;66915
178938;4;76843
178940;3;20869
178944;0;108494
178949;4;140078
178951;2;32497
178952;3;127718
178955;2;122288
178957;2;85291
178959;0;39314
178960;2;35521
178961;1;149566
178964;0;36477
178969;2;127363
178973;4;126552
178980;4;68889
178985;4;32205
178986;0;37453
178994;3;41772
178995;4;32730
178996;0;140891
178998;2;119355
179000;0;42951
179008;3;135787
179009;4;142162
179013;3;119291
179017;4;133294
179021;0;94156
179030;2;137995
179035;0;38365
179041;4;100489
179044;1;49172
179045;4;43860
179049;1;70165
179051;0;33122
179057;1;120032
179058;2;89840
179059;3;72410
179061;4;83490
179085;1;86919
179089;2;88360
179094;4;24905
179107;4;91595
179111;2;136950
179114;3;80951
179116;3;121704
179122;0;143664
179128;1;103281
179135;0;123514
179138;3;115504
179143;1;93416
179148;1;114598
179153;4;49492
179155;4;75981
179159;1;60972
179182;0;137502
179183;0;73908
179186;2;98110
179188;4;104593
179193;0;125309
179195;3;148759
179196;1;22998
179200;1;61067
179202;0;30937
179204;0;69330
179211;1;79136
179212;2;52818
179213;3;115708
179214;0;91611
179218;2;108296
179219;1;127968
179222;1;111770
179226;4;57694
179236;2;28128
179239;0;31108
179241;4;116052
179244;3;38946
179245;0;95300
179251;2;29464
179254;2;29741
179268;3;147612
179269;0;87683
179271;0;49424
179273;1;39798
179275;0;23476
179286;2;60275
179289;3;94912
179290;1;42740
179291;1;135140
179294;2;87341
179297;3;29674
179298;2;94013
179300;0;107052
179301;0;93771
179304;1;21088
179310;2;57261
179314;0;119015
179316;0;99688
179324;0;109216
179330;0;58242
179333;2;77769
179337;1;30166
179342;3;127098
179343;4;87942
179359;0;104215
179364;1;28295
179366;1;133485
179367;3;120359
179368;4;82160
179390;1;27530
179391;2;74569
179393;0;38847
179400;4;76200
179401;1;82527
179403;4;81794
179408;2;131389
179412;3;29249
179413;3;59399
179418;3;80812
179422;0;135698
179435;4;84623
179436;0;56324
179437;1;62326
179439;1;62491
179451;2;115767
179455;3;55375
179456;4;46772
179458;0;29806
179461;1;116126
179477;2;88244
179478;2;48343
179479;2;96600
179482;4;86622
179487;3;130698
179494;3;27894
179497;3;95864
179501;3;101284
179512;4;105734
179535;2;80194
179538;3;88439
179540;3;84063
179541;1;91312
179547;2;35567
179548;4;128332
179549;4;90440
179556;2;25368
179561;4;119681
179576;0;131569
179578;4;83692
179579;2;103112
179583;1;131317
179585;3;56926
179587;2;34569
179589;1;110344
179592;1;116158
179594;4;138542
179602;4;142953
179608;0;60671
179620;1;83153
179624;3;106208
179625;2;131375
179632;3;67620
179634;3;111786
179642;1;23975
179644;0;112393
179645;1;109647
179646;2;84091
179648;4;94560
179649;1;90502
179652;2;57406
179656;4;44564
179657;2;108427
179658;0;108821
179660;0;36092
179664;4;93218
179666;4;116014
179671;4;108027
179679;1;106805
179683;0;99025
179685;1;114802
179686;2;41515
179692;0;134215
179695;3;135623
179700;3;97901
179703;2;79725
179705;1;48142
179707;3;112769
179713;1;143552
179715;4;97824
179719;4;55454
179736;3;81962
179742;0;62361
179749;0;65399
179754;3;127249
179755;1;84548
179757;2;73545
179765;3;111188
179768;0;67838
179769;3;112939
179770;2;120055
179771;2;21830
179773;1;56191
179774;0;70050
179775;4;23804
179777;4;65683
179778;2;130702
179784;1;117792
179785;3;36295
179786;1;38400
179791;1;137559
179793;1;59366
179794;2;149607
179795;1;35558
179799;4;133173
179805;3;101057
179806;0;97169
179809;3;23028
179811;2;148828
179816;2;115790
179819;4;58673
179825;0;108792
179833;3;149845
179841;0;138289
179852;4;111927
179861;0;82379
179863;0;136541
179864;0;22948
179865;4;65178
179866;3;135572
179870;0;41895
179873;3;104555
179874;3;97663
179875;0;86100
179877;3;145181
179884;1;120946
179885;1;93526
179886;0;59871
179888;3;75636
179892;3;77083
179893;3;82209
179894;2;76550
179895;0;110188
179902;3;135368
179905;4;48829
179912;1;83306
179920;2;149894
179927;3;125142
179932;4;117903
179935;1;98513
179937;1;47828
179947;0;124943
179950;4;48074
179960;1;126119
179964;2;143382
179965;4;83267
179973;0;58685
179978;4;39814
179980;3;88070
179983;2;98619
179987;4;21051
179989;2;24271
179993;4;120062
179994;0;98439
179996;1;108986
179998;2;46845
179999;1;79421
180004;0;144964
180020;4;116105
180024;2;146962
180025;4;85583
180026;3;42226
180027;4;122869
180028;4;145731
180033;3;102283
180034;3;67961
180035;3;85039
180040;3;56570
180041;4;49502
180048;2;93685
180057;0;100362
180062;0;50230
180063;4;105098
180064;1;92011
180069;4;118644
180078;1;102172
180082;0;52804
180084;3;67208
180086;0;53014
180090;4;119373
180092;3;36949
180093;4;108404
180094;2;71486
180096;0;147896
180097;3;115647
180100;4;94860
180101;1;122768
180105;1;51496
180117;2;29218
180118;2;97600
180119;0;107139
180120;2;60880
180126;4;27487
180128;0;139119
180129;0;56358
180131;1;35957
180134;1;59314
180140;2;76629
180142;2;63128
180143;2;80025
180145;2;86306
180147;4;116056
180149;1;88510
180153;2;90699
180160;0;79112
180164;4;116603
180172;0;72011
180177;2;148889
180178;3;83558
180180;3;44368
180184;2;99983
180191;0;122125
180196;2;58738
180211;1;53691
180212;4;77233
180225;4;124337
180227;1;101813
180235;3;135767
180240;2;29266
180243;2;104557
180244;4;132283
180247;0;20432
180254;2;139676
180255;4;72922
180258;1;39084
180266;2;88067
180268;1;137806
180269;4;78307
180272;3;108997
180278;4;105972
180280;4;72924
180282;1;23430
180287;1;86662
180290;0;134645
180297;2;102979
180304;2;137389
180307;2;120047
180310;3;82510
180316;2;149833
180322;1;92380
180325;0;65813
180326;2;79832
180327;3;125974
180328;3;134123
180329;3;140875
180332;1;103263
180339;2;132893
180341;1;106526
180343;4;147866
180345;0;144204
180354;0;27562
180367;0;97955
180369;4;96125
180381;4;116732
180383;2;34252
180384;2;90783
180397;0;90697
180398;2;20389
180399;0;75818
180401;4;23349
180402;1;43055
180407;1;29120
180410;0;52369
180415;4;59842
180416;0;129323
180418;2;101743
180423;2;63386
180432;1;114469
180436;1;112276
180438;1;69656
180442;3;26033
180444;4;137656
180445;3;63663
180447;1;84794
180450;0;145864
180457;3;109382
180464;0;79199
180466;3;64803
180475;1;63647
180483;2;92682
180484;2;97876
180492;0;99801
180508;2;65097
180510;4;143144
180513;0;101254
180518;4;92032
180530;0;25169
180532;2;90405
180535;3;118973
180539;3;71258
180541;0;91242
180544;2;28876
180547;0;69136
180549;1;66533
180550;0;36328
180554;2;149649
180556;3;66962
180559;1;41278
180565;4;47327
180570;4;93175
180571;3;51570
180572;3;148205
180575;4;114434
180577;1;70947
180583;0;107550
180593;4;69663
180596;3;92157
180599;2;48466
180600;4;117423
180601;4;117433
180604;0;28214
180609;2;147027
180610;3;74947
180613;4;104795
180615;4;69079
180620;0;123820
180622;4;64723
180624;4;117088
180630;3;84786
180631;2;118536
180636;4;45553
180639;0;50258
180640;4;58276
180649;3;40830
180651;3;32627
180653;0;139434
180658;4;100127
180660;0;114216
180661;4;140174
180664;3;93409
180666;1;96676
180669;3;113893
180670;3;134863
180674;0;76311
180677;2;35721
180680;2;32915
180683;4;131837
180685;2;113686
180689;0;30012
180701;0;56862
180704;2;55583
180706;4;90028
180707;1;98033
180711;2;57964
180712;4;128335
180715;4;105342
180717;3;30306
180718;4;126984
180722;2;70324
180723;3;143959
180726;2;132062
180735;2;73929
180737;0;115413
180738;1;143997
180739;0;128621
180743;2;145861
180752;4;24131
180754;2;121780
180759;2;87118
180765;0;24744
180771;0;91249
180773;0;60350
180774;0;95137
180777;2;75659
180781;2;56655
180785;3;41942
180789;3;44676
180790;2;125020
180794;3;43165
180796;4;65780
180798;2;50408
180806;2;66222
180809;0;21593
180815;1;71064
180836;3;121269
180842;1;113841
180843;4;53206
180844;4;57388
180845;0;41131
180848;3;63171
180849;3;133067
180855;4;87251
180858;0;30041
180861;4;107280
180865;3;41751
180866;3;106063
180868;1;135923
180872;1;144686
180884;0;76996
180897;1;119611
180908;1;30533
180915;1;25247
180920;3;86859
180923;3;78582
180928;2;73341
180931;4;91884
180934;4;97352
180936;4;145185
180940;4;100634
180945;2;29950
180947;3;66465
180952;3;109220
180954;0;92448
180958;2;75634
180959;1;60264
180960;0;75415
180963;3;33485
180964;3;74074
180966;2;90776
180967;3;103629
180971;2;77676
180973;4;114195
180975;4;88230
180983;3;117671
180984;0;61146
180992;0;26078
180999;0;30715
181011;0;54956
181017;3;26546
181027;4;32524
181029;1;101848
181031;2;54489
181034;3;29613
181035;3;116735
181038;1;130343
181043;2;34891
181050;2;75536
181053;4;50350
181055;3;74040
181056;1;144263
181058;1;84512
181060;1;135306
181065;2;29835
181066;0;91754
181071;2;86086
181072;2;107467
181076;4;87542
181078;0;62639
181079;4;104746
181080;1;146734
181087;3;83427
181089;2;90945
181090;3;129151
181091;4;84368
181092;1;147376
181094;2;103004
181099;0;76874
181107;0;47509
181109;3;141942
181112;3;114761
181118;3;45396
181127;1;117104
181129;1;84175
181135;0;114749
181139;1;144031
181140;4;149218
181142;3;147258
181148;3;106639
181149;1;43624
181156;1;146613
181158;0;116682
181160;1;99820
181164;3;141400
181165;0;53392
181167;3;74036
181183;1;120167
181187;1;94866
181192;3;98371
181195;0;57509
181197;2;104893
181199;2;126673
181200;0;78733
181202;1;35873
181207;3;22271
181208;2;116722
181211;4;54351
181213;3;82383
181219;4;134815
181229;4;21332
181234;0;56159
181235;1;92232
181241;0;25794
181247;1;57549
181248;4;113076
181250;3;55169
181258;3;97240
181259;1;59100
181268;0;20857
181270;4;95714
181272;0;72400
181275;1;82416
181290;2;147682
181291;2;134045
181295;1;76882
181300;0;102334
181303;1;83459
181304;0;140718
181311;1;59510
181312;0;84597
181314;0;99728
181317;3;101750
181320;0;28459
181329;0;130246
181331;2;31405
181332;3;57868
181334;3;131752
181340;4;95185
181341;1;22129
181344;0;72981
181358;2;37920
181370;1;51559
181372;3;47100
181376;4;46249
181377;3;30344
181378;1;76980
181380;0;46638
181384;4;39944
181398;1;63275
181401;4;37971
181419;1;63271
181420;1;115951
181426;0;133875
181428;4;47262
181430;3;126761
181435;3;25521
181436;4;94836
181439;4;25763
181440;0;65055
181441;3;56641
181447;1;43712
181449;1;25086
181451;3;67062
181461;1;130614
181474;3;57777
181483;3;65115
181493;1;46297
181494;1;30574
181504;2;107815
181510;1;107469
181511;1;148697
181518;2;144207
181524;2;113635
181526;1;61022
181533;1;26163
181535;2;111366
181539;3;21576
181545;4;57924
181546;4;84294
181549;4;27496
181556;3;23740
181557;0;39055
181558;3;108269
181562;3;76131
181563;4;55473
181564;1;95589
181567;3;102159
181569;4;51285
181576;2;57818
181578;2;126723
181579;1;72821
181581;4;103478
181583;4;74426
181585;3;76599
181589;2;55796
181590;4;122009
181600;2;135545
181601;1;22950
181604;3;62330
181607;1;102818
181608;3;117573
181609;2;78879
181610;2;103792
181613;3;48803
181628;4;130874
181631;2;28717
181632;2;47510
181647;4;106395
181652;1;132176
181656;3;91630
181657;4;98265
181659;4;126230
181662;4;21528
181669;0;114712
181681;3;98663
181682;4;115507
181686;0;115403
181688;1;51954
181690;2;142890
181695;1;58024
181697;2;142847
181699;3;94290
181703;3;91646
181711;2;38237
181712;2;99962
181713;0;72686
181716;0;45334
181718;3;115051
181730;2;135393
181731;3;46696
181732;4;46554
181733;4;57106
181734;2;51192
181757;4;100446
181758;1;27812
181762;2;35960
181763;2;130074
181764;0;47782
181782;0;116163
181786;1;95942
181787;4;43240
181790;4;44846
181803;4;107244
181813;3;42466
181816;0;106227
181818;0;138388
181824;1;21582
181826;0;98027
181827;0;137251
181834;0;88036
181835;3;34319
181837;4;58459
181841;3;40276
181842;3;87799
181855;1;76688
181856;3;60942
181857;4;82991
181858;4;131603
181862;0;62872
181864;2;106439
181876;1;39442
181880;3;56532
181889;1;148871
181898;0;114760
181901;4;128004
181917;4;91052
181920;3;99543
181923;3;130650
181924;0;147931
181927;1;58579
181940;2;93083
181943;3;114412
181957;4;31911
181958;1;90033
181964;1;141762
181966;0;117803
181977;1;78715
181987;4;98763
181991;2;90662
181992;2;125655
181997;3;44057
181998;4;124624
182000;4;94395
182005;0;90334
182006;4;21372
182016;3;122644
182017;1;38144
182020;2;131277
182023;2;71929
182028;0;94778
182044;1;83710
182045;0;22916
182047;2;29022
182048;2;50240
182050;4;135273
182052;2;117599
182055;3;88811
182058;4;42719
182061;1;61864
182064;4;26601
182065;3;127955
182079;0;39756
182080;1;77489
182081;3;63829
182089;3;121749
182093;0;31215
182101;2;106263
182102;0;107468
182103;3;43743
182106;2;126742
182110;4;128631
182111;3;147662
182113;4;149965
182115;1;65862
182129;1;47368
182132;2;96782
182134;3;71742
182141;4;133054
182145;2;123587
182146;2;98595
182154;3;54531
182157;1;39197
182161;1;96134
182163;3;95404
182173;1;62368
182179;2;42678
182180;4;109936
182191;0;117988
182196;1;110172
182197;2;62062
182204;3;26867
182207;4;62147
182212;4;107112
182217;1;112382
182229;2;106760
182238;4;132391
182242;3;99353
182243;1;89477
182248;1;102832
182254;2;133930
182255;3;41475
182261;0;136568
182266;3;101061
182271;4;67823
182278;1;86431
182281;4;124827
182284;1;129981
182286;0;131053
182289;2;130608
182290;0;69151
182295;2;54653
182296;1;23674
182303;0;81863
182304;4;103430
182305;0;67362
182312;1;116648
182314;0;91542
182331;2;94829
182336;0;60894
182347;2;73905
182354;2;60187
182355;4;112268
182360;4;102059
182361;2;95266
182363;0;25449
182374;1;146948
182383;2;32018
182384;3;92577
182385;4;52387
182387;0;113809
182389;3;74976
182390;3;62038
182391;0;133693
182399;3;32587
182400;3;51996
182404;1;73488
182405;2;95482
182407;1;129261
182410;4;49406
182412;0;57989
182413;4;32281
182414;4;115384
182415;0;95315
182420;1;144714
182421;2;51427
182422;1;91737
182427;1;78431
182428;3;137758
182431;3;119077
182433;1;136314
182440;3;93258
182446;2;146047
182450;1;116108
182451;0;54374
182453;4;37636
182454;0;53647
182465;3;72190
182472;1;43418
182473;4;80427
182475;1;39465
182476;2;34809
182478;1;139184
182481;3;41306
182482;4;68561
182483;1;143100
182494;0;142513
182499;2;80041
182500;1;91127
182501;4;72365
182502;0;62084
182506;3;115772
182514;3;92176
182518;4;40522
182520;0;64006
182523;1;143867
182528;4;82467
182532;1;27636
182533;1;90629
182535;2;70694
182543;2;62071
182547;4;89709
182549;4;87545
182550;0;21929
182555;2;85865
182556;2;141406
182557;1;45964
182566;1;96795
182581;1;112217
182582;4;121189
182586;3;72934
182587;1;37060
182588;2;21841
182591;1;124503
182593;3;117973
182594;0;27517
182596;3;36633
182597;0;26771
182598;2;134065
182600;2;24914
182601;2;22895
182603;0;132079
182605;3;114882
182607;1;92061
182612;4;85416
182617;2;62186
182631;2;149062
182635;1;144386
182642;2;147450
182650;3;131669
182653;4;28430
182658;2;81224
182659;4;113324
182663;1;91671
182668;4;97214
182669;2;51756
182670;4;51070
182673;4;40802
182676;0;140807
182680;4;51435
182681;0;21289
182682;2;119548
182687;4;140342
182689;2;86556
182692;0;124103
182694;3;93014
182700;4;120354
182701;0;123243
182704;2;80630
182707;1;77668
182711;1;81417
182715;0;89386
182716;3;149196
182722;4;57103
182728;1;89652
182732;2;140353
182744;0;75373
182745;3;129763
182748;2;134969
182759;1;81253
182765;4;140083
182768;3;123477
182781;4;29211
182788;1;149640
182790;3;25157
182793;2;38440
182797;0;92634
182800;4;63117
182809;4;128175
182814;1;101103
182817;2;105007
182819;4;84061
182824;1;89793
182825;0;80694
182827;0;93906
182828;2;97247
182831;2;90762
182836;0;99266
182841;0;25820
182850;4;57072
182853;3;32106
182854;4;104222
182856;3;67318
182864;4;50191
182866;2;99497
182867;1;123286
182880;1;99190
182891;0;132578
182894;4;102590
182905;4;43225
182906;4;85117
182908;1;87033
182913;4;115334
182916;2;25521
182917;3;73458
182921;4;30782
182941;2;110153
182942;3;105922
182944;0;33369
182948;4;88340
182954;1;132285
182955;3;50910
182957;4;111829
182958;0;80782
182968;1;146296
182972;3;27915
182973;0;26384
182975;1;74219
182980;0;61101
182981;2;59569
182982;4;91360
182986;4;94091
182988;0;30110
182994;0;126670
182995;1;145113
183000;2;120725
183007;2;40701
183009;2;32672
183014;2;61311
183016;2;92329
183020;4;68935
183032;3;20477
183036;4;147255
183041;4;144375
183054;3;76885
183055;2;53352
183061;2;127557
183066;1;140723
183068;1;129662
183069;1;143356
183089;0;143085
183091;0;44853
183092;4;142540
183096;3;112856
183101;3;29019
183104;2;120408
183107;0;28617
183108;4;139092
183109;1;133245
183116;0;132009
183119;2;91859
183120;2;80731
183127;4;140097
183129;4;143588
183133;2;53713
183135;4;24433
183137;4;124121
183141;2;108313
183142;3;133821
183150;3;121450
183154;4;39984
183155;0;108798
183158;4;116099
183167;1;76435
183173;0;114637
183180;2;29148
183183;3;92187
183189;0;56426
183190;0;79527
183193;0;122120
183207;4;80143
183211;4;68385
183214;3;97942
183216;1;30635
183221;0;119353
183222;1;29468
183225;1;25539
183226;0;121829
183228;1;89562
183229;3;90374
183230;3;124686
183234;1;34535
183235;1;125592
183236;1;34540
183245;3;146887
183249;4;38246
183264;0;57418
183268;0;111866
183269;1;36867
183272;2;144856
183274;0;99647
183276;3;100142
183279;1;73583
183284;2;28428
183288;0;139972
183289;4;59867
183290;0;145884
183293;3;43035
183296;0;51638
183298;1;41071
183311;4;84029
183314;4;50721
183317;0;47753
183320;3;148284
183321;0;121412
183323;2;21058
183325;3;26527
183327;3;136216
183328;2;137619
183331;2;78175
183334;3;52028
183335;1;132691
183340;4;27697
183341;3;52196
183343;4;46280
183352;4;79383
183354;4;130530
183361;2;149163
183362;0;60037
183369;4;134429
183374;1;27866
183379;0;92350
183385;4;57780
183394;0;85586
183398;0;111693
183411;2;60763
183413;1;74892
183415;0;98538
183418;2;78621
183419;2;149351
183422;3;58929
183431;1;54188
183432;3;104230
183440;0;38503
183441;3;49471
183444;3;83761
183446;2;37142
183457;0;69188
183458;0;141359
183464;2;75435
183467;0;149238
183469;4;90566
183470;2;144155
183479;0;129313
183481;2;22150
183490;4;46518
183491;2;71417
183492;1;89617
183493;0;76138
183501;0;51715
183503;0;111048
183507;0;53360
183510;4;113545
183511;1;138853
183513;4;123857
183517;4;101346
183519;4;103660
183522;4;30323
183531;4;83363
183534;4;110415
183537;2;92480
183540;3;25101
183541;4;29133
183543;2;80075
183547;1;50263
183548;0;73976
183549;4;23453
183550;3;102821
183551;1;119322
183557;3;42358
183558;0;42830
183559;1;59349
183568;1;65378
183569;4;137465
183574;1;120243
183576;3;101466
183585;3;34066
183590;1;149786
183593;0;68040
183595;0;76454
183602;4;134122
183605;3;114512
183608;0;91823
183612;0;95027
183613;0;120331
183618;0;35115
183625;1;47464
183629;0;147098
183635;1;133732
183640;3;88018
183645;0;135251
183649;1;56919
183663;4;147515
183665;4;57157
183668;4;149102
183672;0;100227
183678;4;118900
183687;2;27821
183692;2;31532
183698;1;68708
183701;1;43457
183704;1;100547
183705;3;28220
183712;4;126965
183717;1;70949
183718;2;53404
183725;3;28283
183727;1;115265
183730;1;26498
183732;1;45026
183735;2;95891
183737;1;83069
183740;0;143336
183746;1;110454
183748;3;103800
183749;4;120856
183755;3;74257
183758;3;62096
183759;3;129390
183765;1;132165
183768;0;111398
183780;1;90228
183781;1;56562
183793;0;101696
183804;4;27242
183809;1;64930
183811;1;148882
183814;1;80665
183815;1;127597
183819;0;100092
183820;2;89683
183832;0;22161
183837;0;90579
183845;3;96693
183847;4;112888
183850;4;42888
183851;3;77305
183857;3;124607
183862;0;105338
183865;0;68207
183866;1;129730
183876;2;112860
183878;3;50542
183881;0;139055
183883;3;27343
183884;4;91871
183885;0;128025
183886;2;54511
183888;1;118735
183889;0;47469
183894;3;79175
183895;0;70225
183896;2;42201
183898;1;103677
183899;3;74628
183905;3;49894
183906;4;125781
183907;0;99880
183908;4;120200
183915;4;107216
183918;2;132031
183922;1;58316
183931;3;139156
183938;3;143411
183944;2;125925
183948;0;131114
183949;1;62615
183951;1;149893
183953;3;141363
183960;2;83805
183963;0;57577
183965;1;142717
183967;2;64391
183972;0;118490
183980;2;108960
183982;4;43504
183983;3;21290
183985;0;64750
183989;3;24718
183995;0;85437
184000;0;111039
184002;0;28070
184004;2;138424
184010;3;143342
184012;1;142000
184014;2;78250
184019;0;95787
184025;3;79895
184026;2;22451
184030;1;77576
184032;3;146953
184033;3;88403
184038;4;131999
184041;2;71497
184045;0;110915
184048;3;44909
184052;2;24235
184063;1;132838
184069;3;31075
184071;0;139753
184075;4;33606
184078;1;36799
184083;1;118534
184085;1;99437
184090;1;82220
184098;1;80527
184107;4;108805
184110;2;121878
184112;2;112763
184113;4;117900
184114;1;75894
184116;0;120004
184125;3;46242
184128;3;140463
184130;0;37199
184140;4;48441
184143;2;146305
184145;0;98072
184147;4;77984
184152;1;82911
184158;1;37164
184160;2;74421
184162;0;126228
184165;1;90743
184169;2;27956
184170;1;88549
184175;3;77996
184180;0;108417
184181;1;48732
184182;0;118976
184184;3;47639
184189;4;70645
184190;1;47447
184195;3;67953
184200;4;51645
184201;0;83008
184206;1;123232
184208;0;74168
184211;0;74429
184213;0;39463
184223;0;147390
184230;3;100973
184240;0;36558
184241;3;90355
184242;2;115251
184245;0;117480
184253;2;89509
184254;3;98900
184256;2;43000
184267;1;113496
184268;2;115642
184274;1;84594
184276;3;115563
184280;3;123406
184282;2;58200
184283;2;92021
184292;3;59757
184308;4;44689
184314;2;147288
184324;4;149318
184331;2;63030
184337;1;73580
184344;2;84882
184348;3;125165
184355;0;90540
184357;2;25929
184366;1;149487
184375;3;91072
184379;3;90781
184382;3;100922
184383;0;147665
184389;0;128294
184392;4;54158
184393;0;48795
184399;0;67655
184400;0;102471
184401;0;117599
184408;0;54314
184413;1;75597
184415;0;138174
184418;3;75489
184421;4;47445
184425;2;143309
184428;1;33779
184436;3;75178
