add_id;city;state
226138;Mumbai;Madhya Pradesh
226141;Hyderabad;Jharkhand
226148;Hyderabad;Sikkim
226149;Delhi;Assam
226153;Chennai;Assam
226155;Mumbai;Telangana
226157;Kolkata;Punjab
226167;Hyderabad;Meghalaya
226169;Kolkata;Odisha
226175;Kolkata;Meghalaya
226176;Delhi;Maharashtra
226177;Kolkata;Jharkhand
226185;Delhi;Uttarakhand
226187;Chennai;Chhattisgarh
226189;Kolkata;Gujarat
226190;Hyderabad;Assam
226192;Kolkata;Assam
226194;Kolkata;Tamil Nadu
226198;Hyderabad;Karnataka
226202;Hyderabad;Bihar
226208;Delhi;Karnataka
226212;Hyderabad;Assam
226228;Hyderabad;Meghalaya
226231;Kolkata;Nagaland
226238;Delhi;Mizoram
226252;Delhi;Andhra Pradesh
226256;Mumbai;Tripura
226260;Mumbai;Maharashtra
226261;Chennai;Punjab
226269;Kolkata;Karnataka
226275;Kolkata;Manipur
226276;Delhi;West Bengal
226282;Bangalore;Telangana
226287;Kolkata;Maharashtra
226301;Delhi;Rajasthan
226302;Hyderabad;Chhattisgarh
226303;Hyderabad;Tamil Nadu
226304;Kolkata;Nagaland
226307;Mumbai;Goa
226310;Hyderabad;Uttar Pradesh
226313;Mumbai;Tamil Nadu
226314;Bangalore;Karnataka
226324;Hyderabad;Tripura
226331;Chennai;Tamil Nadu
226335;Delhi;Odisha
226343;Chennai;Arunachal Pradesh
226349;Bangalore;Punjab
226355;Kolkata;Rajasthan
226360;Bangalore;Kerala
226361;Kolkata;West Bengal
226369;Delhi;Tamil Nadu
226374;Hyderabad;Rajasthan
226383;Delhi;Nagaland
226384;Delhi;Punjab
226389;Delhi;Maharashtra
226390;Mumbai;Manipur
226391;Hyderabad;Chhattisgarh
226396;Mumbai;Punjab
226401;Bangalore;Gujarat
226407;Chennai;Rajasthan
226410;Bangalore;Maharashtra
226413;Delhi;Madhya Pradesh
226415;Mumbai;Arunachal Pradesh
226416;Hyderabad;Arunachal Pradesh
226420;Hyderabad;Maharashtra
226421;Chennai;Karnataka
226422;Bangalore;Punjab
226428;Delhi;West Bengal
226429;Mumbai;West Bengal
226436;Kolkata;Assam
226441;Bangalore;Telangana
226449;Bangalore;Meghalaya
226450;Bangalore;Uttarakhand
226454;Delhi;Chhattisgarh
226461;Mumbai;Karnataka
226462;Delhi;Haryana
226473;Kolkata;Haryana
226476;Delhi;Manipur
226478;Chennai;Karnataka
226488;Hyderabad;Uttarakhand
226492;Delhi;Tripura
226497;Hyderabad;Odisha
226499;Delhi;Tripura
226501;Kolkata;Telangana
226503;Hyderabad;Haryana
226505;Chennai;Mizoram
226516;Hyderabad;Chhattisgarh
226518;Delhi;Manipur
226521;Delhi;Jharkhand
226523;Hyderabad;Punjab
226525;Bangalore;West Bengal
226534;Bangalore;Mizoram
226535;Chennai;Uttar Pradesh
226538;Chennai;Punjab
226549;Chennai;Rajasthan
226552;Chennai;Chhattisgarh
226578;Chennai;Nagaland
226579;Hyderabad;West Bengal
226586;Delhi;Tripura
226593;Kolkata;Mizoram
226597;Chennai;Uttarakhand
226600;Delhi;Punjab
226606;Mumbai;Arunachal Pradesh
226607;Kolkata;Gujarat
226608;Bangalore;Meghalaya
226611;Delhi;Haryana
226618;Delhi;Andhra Pradesh
226624;Chennai;Meghalaya
226628;Mumbai;Tamil Nadu
226629;Hyderabad;Telangana
226632;Hyderabad;Sikkim
226633;Kolkata;Kerala
226634;Chennai;Sikkim
226635;Hyderabad;Uttarakhand
226639;Chennai;Andhra Pradesh
226642;Chennai;Karnataka
226644;Delhi;Himachal Pradesh
226646;Kolkata;Andhra Pradesh
226660;Hyderabad;Manipur
226671;Chennai;Tripura
226678;Bangalore;Uttar Pradesh
226681;Chennai;Arunachal Pradesh
226684;Hyderabad;Karnataka
226690;Kolkata;Telangana
226692;Hyderabad;Punjab
226693;Bangalore;Arunachal Pradesh
226694;Hyderabad;Chhattisgarh
226698;Hyderabad;Chhattisgarh
226699;Hyderabad;Mizoram
226714;Mumbai;Telangana
226716;Delhi;Goa
226722;Delhi;Meghalaya
226725;Mumbai;Uttar Pradesh
226728;Delhi;Mizoram
226730;Hyderabad;Andhra Pradesh
226740;Chennai;Tamil Nadu
226743;Mumbai;Meghalaya
226745;Mumbai;Assam
226750;Hyderabad;Goa
226752;Bangalore;Karnataka
226753;Hyderabad;Goa
226755;Bangalore;Uttarakhand
226757;Hyderabad;Maharashtra
226761;Chennai;Uttarakhand
226763;Bangalore;Bihar
226764;Mumbai;Andhra Pradesh
226766;Hyderabad;Kerala
226767;Mumbai;Gujarat
226769;Mumbai;Haryana
226774;Bangalore;Manipur
226775;Bangalore;Odisha
226776;Chennai;Madhya Pradesh
226779;Mumbai;Rajasthan
226782;Delhi;Arunachal Pradesh
226784;Mumbai;Tripura
226789;Mumbai;Tripura
226793;Mumbai;Madhya Pradesh
226799;Bangalore;Haryana
226809;Kolkata;Haryana
226812;Mumbai;Maharashtra
226813;Kolkata;Tamil Nadu
226815;Hyderabad;Arunachal Pradesh
226818;Bangalore;Arunachal Pradesh
226819;Chennai;Andhra Pradesh
226820;Delhi;Goa
226821;Mumbai;Manipur
226833;Hyderabad;Jharkhand
226850;Chennai;Andhra Pradesh
226853;Kolkata;Manipur
226854;Kolkata;Haryana
226856;Hyderabad;Maharashtra
226859;Chennai;Sikkim
226869;Hyderabad;Haryana
226870;Kolkata;Chhattisgarh
226872;Hyderabad;Goa
226873;Bangalore;Mizoram
226875;Bangalore;Mizoram
226877;Delhi;Andhra Pradesh
226878;Hyderabad;Karnataka
226886;Hyderabad;Assam
226891;Delhi;Gujarat
226893;Hyderabad;Andhra Pradesh
226896;Bangalore;Rajasthan
226902;Hyderabad;Andhra Pradesh
226910;Mumbai;Himachal Pradesh
226913;Kolkata;Arunachal Pradesh
226919;Delhi;Karnataka
226931;Chennai;Assam
226932;Delhi;Arunachal Pradesh
226934;Delhi;Uttarakhand
226935;Chennai;Gujarat
226936;Hyderabad;Manipur
226940;Bangalore;Bihar
226942;Kolkata;Assam
226946;Kolkata;Bihar
226947;Bangalore;Punjab
226951;Chennai;Goa
226954;Bangalore;Andhra Pradesh
226956;Hyderabad;Meghalaya
226959;Delhi;Meghalaya
226963;Hyderabad;Himachal Pradesh
226966;Delhi;Tripura
226967;Hyderabad;Rajasthan
226969;Mumbai;Sikkim
226972;Delhi;Karnataka
226973;Kolkata;Haryana
226975;Hyderabad;Goa
226979;Kolkata;Tamil Nadu
226980;Kolkata;Jharkhand
226981;Bangalore;Nagaland
226985;Bangalore;Uttarakhand
226995;Chennai;Uttar Pradesh
226996;Hyderabad;Jharkhand
226999;Chennai;Uttar Pradesh
227001;Kolkata;Meghalaya
227006;Chennai;Meghalaya
227008;Kolkata;Nagaland
227009;Chennai;Meghalaya
227010;Delhi;Karnataka
227011;Bangalore;Goa
227013;Delhi;Karnataka
227019;Chennai;Manipur
227021;Delhi;Rajasthan
227029;Hyderabad;Jharkhand
227030;Bangalore;Maharashtra
227036;Hyderabad;Rajasthan
227040;Kolkata;Tripura
227045;Mumbai;Bihar
227046;Hyderabad;Assam
227047;Chennai;Jharkhand
227055;Hyderabad;Gujarat
227057;Delhi;Gujarat
227058;Chennai;Sikkim
227060;Mumbai;Arunachal Pradesh
227066;Hyderabad;Meghalaya
227071;Delhi;Tripura
227079;Hyderabad;Madhya Pradesh
227081;Mumbai;Sikkim
227086;Mumbai;Jharkhand
227087;Bangalore;Madhya Pradesh
227095;Bangalore;Punjab
227097;Delhi;Bihar
227099;Mumbai;Kerala
227105;Bangalore;Telangana
227106;Delhi;Maharashtra
227113;Kolkata;Nagaland
227117;Bangalore;Tamil Nadu
227118;Chennai;Bihar
227131;Mumbai;Maharashtra
227138;Chennai;Kerala
227141;Kolkata;Meghalaya
227144;Kolkata;Bihar
227149;Delhi;Goa
227150;Hyderabad;Tripura
227153;Delhi;Uttar Pradesh
227155;Mumbai;Madhya Pradesh
227159;Kolkata;West Bengal
227165;Chennai;Punjab
227169;Kolkata;Jharkhand
227172;Kolkata;Nagaland
227184;Chennai;Gujarat
227187;Mumbai;Tripura
227191;Mumbai;West Bengal
227196;Kolkata;Goa
227199;Kolkata;Haryana
227201;Delhi;Mizoram
227207;Kolkata;Rajasthan
227213;Kolkata;Madhya Pradesh
227220;Kolkata;Bihar
227224;Kolkata;Goa
227228;Mumbai;Andhra Pradesh
227231;Delhi;West Bengal
227234;Mumbai;Tripura
227235;Kolkata;Maharashtra
227239;Delhi;Manipur
227253;Mumbai;Manipur
227257;Hyderabad;Odisha
227262;Delhi;Punjab
227263;Delhi;Nagaland
227274;Bangalore;Assam
227293;Chennai;Madhya Pradesh
227296;Hyderabad;Assam
227299;Delhi;Punjab
227301;Mumbai;Andhra Pradesh
227303;Delhi;West Bengal
227306;Chennai;Tripura
227308;Kolkata;Andhra Pradesh
227310;Kolkata;Haryana
227315;Hyderabad;Maharashtra
227316;Mumbai;Jharkhand
227317;Bangalore;Madhya Pradesh
227318;Kolkata;Odisha
227321;Delhi;Arunachal Pradesh
227323;Kolkata;Manipur
227329;Chennai;Odisha
227333;Chennai;Manipur
227335;Mumbai;Haryana
227338;Delhi;Bihar
227343;Hyderabad;Haryana
227344;Delhi;Chhattisgarh
227349;Hyderabad;Uttar Pradesh
227353;Kolkata;Haryana
227360;Chennai;Rajasthan
227361;Kolkata;Tamil Nadu
227363;Hyderabad;Assam
227370;Kolkata;Telangana
227372;Hyderabad;Himachal Pradesh
227374;Delhi;Tamil Nadu
227381;Hyderabad;Andhra Pradesh
227384;Delhi;Sikkim
227386;Hyderabad;Goa
227389;Kolkata;Karnataka
227394;Mumbai;Nagaland
227400;Chennai;Goa
227402;Delhi;Chhattisgarh
227405;Bangalore;Assam
227413;Delhi;Karnataka
227416;Chennai;Gujarat
227421;Mumbai;Meghalaya
227425;Mumbai;Telangana
227431;Chennai;Punjab
227435;Hyderabad;Haryana
227437;Hyderabad;Arunachal Pradesh
227439;Hyderabad;Karnataka
227442;Hyderabad;Himachal Pradesh
227446;Chennai;Uttar Pradesh
227448;Bangalore;Uttar Pradesh
227449;Mumbai;Kerala
227461;Chennai;Maharashtra
227465;Mumbai;Mizoram
227476;Delhi;Sikkim
227477;Kolkata;Maharashtra
227479;Bangalore;Kerala
227482;Bangalore;Gujarat
227485;Hyderabad;Madhya Pradesh
227488;Delhi;Himachal Pradesh
227490;Bangalore;Uttarakhand
227491;Mumbai;Punjab
227495;Delhi;Andhra Pradesh
227496;Hyderabad;Nagaland
227504;Mumbai;Rajasthan
227513;Kolkata;Haryana
227519;Chennai;Uttarakhand
227520;Chennai;Chhattisgarh
227527;Kolkata;Chhattisgarh
227528;Delhi;Mizoram
227533;Hyderabad;Mizoram
227538;Chennai;Assam
227540;Chennai;Mizoram
227542;Bangalore;Madhya Pradesh
227543;Delhi;Punjab
227546;Bangalore;Karnataka
227553;Chennai;Bihar
227558;Hyderabad;Tripura
227561;Bangalore;Assam
227562;Chennai;Manipur
227563;Bangalore;Telangana
227572;Hyderabad;Manipur
227576;Delhi;Sikkim
227577;Kolkata;Mizoram
227580;Mumbai;Assam
227593;Kolkata;Mizoram
227598;Mumbai;Uttar Pradesh
227603;Hyderabad;West Bengal
227605;Mumbai;Tripura
227612;Chennai;Uttarakhand
227614;Bangalore;Bihar
227615;Kolkata;Tripura
227618;Bangalore;Telangana
227621;Delhi;Odisha
227625;Chennai;Rajasthan
227628;Mumbai;Madhya Pradesh
227629;Chennai;Assam
227641;Delhi;Maharashtra
227646;Hyderabad;West Bengal
227647;Delhi;Manipur
227651;Kolkata;Mizoram
227655;Hyderabad;Kerala
227656;Delhi;West Bengal
227658;Bangalore;Chhattisgarh
227659;Kolkata;Punjab
227669;Hyderabad;Meghalaya
227672;Bangalore;Haryana
227683;Mumbai;Madhya Pradesh
227685;Chennai;Madhya Pradesh
227686;Kolkata;Maharashtra
227687;Bangalore;Tamil Nadu
227692;Hyderabad;Chhattisgarh
227693;Hyderabad;Maharashtra
227696;Bangalore;Sikkim
227697;Hyderabad;Himachal Pradesh
227699;Kolkata;Himachal Pradesh
227701;Kolkata;Madhya Pradesh
227704;Chennai;Kerala
227715;Kolkata;Maharashtra
227717;Chennai;Himachal Pradesh
227724;Hyderabad;Punjab
227730;Delhi;Manipur
227732;Kolkata;Odisha
227736;Kolkata;Jharkhand
227741;Bangalore;Kerala
227743;Bangalore;Jharkhand
227751;Bangalore;Madhya Pradesh
227754;Kolkata;Sikkim
227755;Delhi;Bihar
227758;Chennai;Nagaland
227761;Bangalore;Assam
227773;Mumbai;Assam
227783;Chennai;Kerala
227784;Hyderabad;Telangana
227786;Mumbai;Tripura
227788;Bangalore;Mizoram
227792;Kolkata;Arunachal Pradesh
227794;Bangalore;Punjab
227795;Kolkata;Himachal Pradesh
227798;Delhi;Telangana
227801;Bangalore;Punjab
227802;Hyderabad;West Bengal
227803;Mumbai;Tripura
227805;Kolkata;Bihar
227808;Kolkata;Punjab
227816;Bangalore;Telangana
227828;Chennai;West Bengal
227832;Bangalore;Uttarakhand
227833;Bangalore;Meghalaya
227839;Mumbai;Goa
227845;Chennai;Uttar Pradesh
227847;Mumbai;Mizoram
227848;Kolkata;Mizoram
227852;Bangalore;Meghalaya
227855;Kolkata;Assam
227857;Kolkata;Chhattisgarh
227858;Kolkata;Bihar
227865;Mumbai;Mizoram
227870;Bangalore;Bihar
227878;Mumbai;Tamil Nadu
227882;Chennai;Goa
227885;Hyderabad;Mizoram
227887;Delhi;Goa
227889;Chennai;Karnataka
227890;Chennai;Karnataka
227893;Mumbai;Rajasthan
227898;Chennai;Kerala
227903;Hyderabad;Jharkhand
227904;Bangalore;Manipur
227909;Chennai;Assam
227913;Bangalore;Goa
227914;Chennai;Assam
227915;Mumbai;Bihar
227916;Hyderabad;Jharkhand
227919;Hyderabad;Goa
227921;Kolkata;Gujarat
227928;Bangalore;Manipur
227936;Bangalore;Mizoram
227938;Bangalore;Goa
227939;Hyderabad;Goa
227941;Kolkata;Jharkhand
227943;Kolkata;Punjab
227946;Hyderabad;Chhattisgarh
227948;Delhi;Karnataka
227951;Delhi;Meghalaya
227956;Bangalore;Manipur
227960;Bangalore;Manipur
227961;Hyderabad;Odisha
227963;Chennai;Jharkhand
227964;Kolkata;Bihar
227967;Bangalore;Mizoram
227970;Mumbai;Telangana
227988;Delhi;Maharashtra
227997;Kolkata;Assam
228001;Bangalore;Haryana
228002;Delhi;Bihar
228007;Bangalore;Andhra Pradesh
228008;Bangalore;Nagaland
228013;Chennai;Meghalaya
228019;Hyderabad;Tamil Nadu
228020;Mumbai;Karnataka
228028;Hyderabad;Tripura
228037;Mumbai;Andhra Pradesh
228041;Chennai;Goa
228045;Mumbai;Chhattisgarh
228046;Hyderabad;Assam
228056;Mumbai;Gujarat
228061;Delhi;Haryana
228063;Kolkata;Chhattisgarh
228080;Bangalore;Odisha
228084;Hyderabad;Goa
228089;Delhi;Chhattisgarh
228090;Delhi;Kerala
228094;Mumbai;Assam
228097;Kolkata;Jharkhand
228099;Bangalore;Andhra Pradesh
228100;Bangalore;Assam
228102;Bangalore;Bihar
228103;Hyderabad;Nagaland
228111;Mumbai;Assam
228113;Kolkata;Kerala
228121;Hyderabad;Assam
228123;Chennai;Uttarakhand
228133;Delhi;Punjab
228134;Mumbai;Meghalaya
228138;Chennai;Tamil Nadu
228144;Hyderabad;Meghalaya
228146;Kolkata;Punjab
228148;Bangalore;Bihar
228152;Delhi;Telangana
228153;Delhi;Uttar Pradesh
228154;Bangalore;Karnataka
228161;Mumbai;Odisha
228164;Chennai;Karnataka
228166;Bangalore;Nagaland
228174;Bangalore;Jharkhand
228175;Bangalore;Jharkhand
228176;Delhi;Andhra Pradesh
228179;Chennai;Karnataka
228185;Chennai;Assam
228187;Chennai;Maharashtra
228190;Hyderabad;Nagaland
228193;Mumbai;Tripura
228199;Delhi;Kerala
228201;Chennai;Karnataka
228202;Bangalore;Madhya Pradesh
228205;Bangalore;Karnataka
228206;Hyderabad;Jharkhand
228209;Chennai;Gujarat
228221;Delhi;Maharashtra
228226;Delhi;Arunachal Pradesh
228230;Hyderabad;Arunachal Pradesh
228232;Hyderabad;Madhya Pradesh
228233;Kolkata;Arunachal Pradesh
228241;Delhi;West Bengal
228245;Kolkata;Goa
228250;Delhi;Karnataka
228254;Chennai;Bihar
228255;Delhi;Odisha
228258;Mumbai;Goa
228259;Bangalore;Maharashtra
228263;Mumbai;Nagaland
228270;Hyderabad;Karnataka
228278;Hyderabad;Nagaland
228285;Hyderabad;Kerala
228297;Hyderabad;Kerala
228299;Delhi;Meghalaya
228301;Delhi;Chhattisgarh
228302;Mumbai;West Bengal
228303;Mumbai;Assam
228304;Delhi;Punjab
228305;Bangalore;Assam
228308;Kolkata;Punjab
228312;Kolkata;Mizoram
228315;Mumbai;Bihar
228316;Hyderabad;Tamil Nadu
228318;Mumbai;Uttarakhand
228326;Chennai;Maharashtra
228327;Kolkata;Gujarat
228329;Bangalore;Assam
228338;Chennai;Haryana
228346;Chennai;Kerala
228347;Kolkata;Chhattisgarh
228353;Kolkata;Goa
228354;Delhi;Kerala
228356;Hyderabad;Kerala
228362;Chennai;Rajasthan
228370;Bangalore;Mizoram
228374;Delhi;Punjab
228375;Bangalore;Meghalaya
228390;Bangalore;Maharashtra
228392;Kolkata;Sikkim
228397;Kolkata;Haryana
228399;Bangalore;Rajasthan
228409;Kolkata;Manipur
228412;Bangalore;Rajasthan
228414;Bangalore;Chhattisgarh
228415;Mumbai;Karnataka
228416;Bangalore;Uttar Pradesh
228421;Kolkata;Uttarakhand
228424;Delhi;Gujarat
228428;Kolkata;Maharashtra
228433;Hyderabad;Jharkhand
228434;Hyderabad;Telangana
228438;Delhi;Madhya Pradesh
228439;Bangalore;Tripura
228445;Delhi;Jharkhand
228449;Bangalore;Uttarakhand
228452;Bangalore;Tamil Nadu
228458;Chennai;Tamil Nadu
228459;Hyderabad;Karnataka
228466;Kolkata;Manipur
228477;Bangalore;Odisha
228478;Hyderabad;Sikkim
228480;Bangalore;Karnataka
228481;Chennai;Punjab
228485;Bangalore;Assam
228490;Chennai;Arunachal Pradesh
228492;Kolkata;Sikkim
228493;Chennai;Goa
228496;Hyderabad;Jharkhand
228497;Delhi;Nagaland
228501;Hyderabad;Tripura
228504;Bangalore;Odisha
228505;Hyderabad;West Bengal
228518;Chennai;Meghalaya
228519;Hyderabad;Andhra Pradesh
228524;Hyderabad;Tamil Nadu
228531;Hyderabad;Kerala
228534;Chennai;Telangana
228538;Mumbai;Punjab
228540;Delhi;Gujarat
228543;Mumbai;Rajasthan
228545;Kolkata;Madhya Pradesh
228546;Hyderabad;Karnataka
228547;Hyderabad;Uttar Pradesh
228552;Delhi;Madhya Pradesh
228561;Hyderabad;Telangana
228562;Hyderabad;Telangana
228569;Chennai;Bihar
228573;Hyderabad;Uttar Pradesh
228582;Chennai;Andhra Pradesh
228583;Kolkata;Meghalaya
228588;Delhi;Kerala
228597;Kolkata;Sikkim
228616;Mumbai;Himachal Pradesh
228618;Kolkata;Sikkim
228619;Chennai;Andhra Pradesh
228623;Delhi;Rajasthan
228624;Mumbai;Nagaland
228640;Delhi;Andhra Pradesh
228645;Kolkata;Madhya Pradesh
228649;Mumbai;Uttarakhand
228650;Chennai;Maharashtra
228652;Mumbai;Uttarakhand
228659;Mumbai;Punjab
228660;Chennai;Mizoram
228661;Chennai;West Bengal
228664;Bangalore;Manipur
228665;Mumbai;Kerala
228673;Delhi;Himachal Pradesh
228686;Hyderabad;Jharkhand
228690;Hyderabad;Maharashtra
228692;Kolkata;West Bengal
228693;Delhi;Arunachal Pradesh
228703;Chennai;Haryana
228708;Kolkata;Tamil Nadu
228710;Delhi;Meghalaya
228716;Mumbai;Karnataka
228723;Kolkata;Madhya Pradesh
228727;Bangalore;Manipur
228728;Kolkata;Mizoram
228730;Chennai;Uttarakhand
228738;Chennai;Andhra Pradesh
228742;Kolkata;Punjab
228744;Hyderabad;Gujarat
228749;Chennai;Maharashtra
228752;Bangalore;Mizoram
228754;Bangalore;Himachal Pradesh
228758;Bangalore;Maharashtra
228762;Kolkata;Manipur
228767;Mumbai;Meghalaya
228777;Hyderabad;Tamil Nadu
228780;Bangalore;Arunachal Pradesh
228783;Hyderabad;Assam
228786;Chennai;Gujarat
228789;Hyderabad;Karnataka
228797;Kolkata;Andhra Pradesh
228802;Chennai;Himachal Pradesh
228804;Hyderabad;Andhra Pradesh
228810;Mumbai;Gujarat
228811;Chennai;Sikkim
228821;Delhi;Chhattisgarh
228825;Delhi;Gujarat
228831;Kolkata;Odisha
228832;Mumbai;Andhra Pradesh
228836;Chennai;Odisha
228840;Mumbai;Meghalaya
228842;Delhi;West Bengal
228849;Chennai;Punjab
228862;Hyderabad;Jharkhand
228865;Delhi;Maharashtra
228867;Hyderabad;West Bengal
228885;Delhi;Rajasthan
228888;Hyderabad;Jharkhand
228890;Hyderabad;Rajasthan
228891;Chennai;Assam
228892;Chennai;Tripura
228894;Delhi;Chhattisgarh
228898;Mumbai;Rajasthan
228910;Hyderabad;Tripura
228912;Delhi;Tamil Nadu
228916;Kolkata;Mizoram
228920;Delhi;Manipur
228921;Hyderabad;Bihar
228924;Bangalore;Haryana
228927;Kolkata;Uttarakhand
228928;Chennai;Himachal Pradesh
228930;Hyderabad;Tripura
228935;Mumbai;Tripura
228939;Delhi;Haryana
228940;Delhi;Tripura
228946;Chennai;Meghalaya
228952;Delhi;Manipur
228962;Mumbai;Meghalaya
228963;Bangalore;Tripura
228968;Bangalore;Sikkim
228969;Kolkata;Karnataka
228976;Chennai;Arunachal Pradesh
228978;Chennai;Kerala
228983;Chennai;Maharashtra
228985;Hyderabad;Sikkim
228987;Delhi;Telangana
228991;Kolkata;Uttar Pradesh
228994;Hyderabad;Manipur
228999;Chennai;Gujarat
229005;Delhi;Gujarat
229006;Chennai;Madhya Pradesh
229011;Mumbai;Manipur
229016;Kolkata;West Bengal
229018;Mumbai;Rajasthan
229021;Chennai;Karnataka
229027;Bangalore;Goa
229034;Mumbai;Uttarakhand
229035;Kolkata;Karnataka
229038;Mumbai;Sikkim
229039;Delhi;Manipur
229045;Mumbai;Jharkhand
229047;Delhi;Jharkhand
229048;Bangalore;Andhra Pradesh
229052;Kolkata;Jharkhand
229055;Bangalore;Kerala
229060;Chennai;Uttar Pradesh
229066;Chennai;Goa
229079;Kolkata;Maharashtra
229082;Mumbai;Gujarat
229084;Hyderabad;Bihar
229090;Kolkata;Chhattisgarh
229091;Chennai;Andhra Pradesh
229092;Chennai;Himachal Pradesh
229093;Mumbai;Uttar Pradesh
229102;Mumbai;Sikkim
229103;Mumbai;Andhra Pradesh
229112;Delhi;Himachal Pradesh
229116;Bangalore;Manipur
229117;Hyderabad;Manipur
229130;Kolkata;Arunachal Pradesh
229132;Delhi;Meghalaya
229133;Hyderabad;Telangana
229134;Mumbai;Gujarat
229146;Kolkata;Tamil Nadu
229150;Delhi;Karnataka
229153;Mumbai;Nagaland
229154;Chennai;Tamil Nadu
229155;Hyderabad;Sikkim
229159;Bangalore;Mizoram
229161;Bangalore;Telangana
229167;Kolkata;West Bengal
229169;Kolkata;Rajasthan
229171;Chennai;Odisha
229172;Hyderabad;Gujarat
229173;Chennai;Karnataka
229186;Mumbai;Manipur
229190;Hyderabad;Madhya Pradesh
229192;Chennai;Goa
229193;Chennai;Haryana
229196;Chennai;Uttar Pradesh
229201;Mumbai;Uttar Pradesh
229205;Chennai;Gujarat
229208;Hyderabad;Manipur
229215;Hyderabad;Jharkhand
229219;Bangalore;Himachal Pradesh
229241;Bangalore;Uttar Pradesh
229243;Chennai;Uttar Pradesh
229244;Bangalore;Madhya Pradesh
229250;Kolkata;Andhra Pradesh
229255;Mumbai;Uttar Pradesh
229257;Delhi;Andhra Pradesh
229260;Kolkata;Bihar
229268;Hyderabad;Rajasthan
229271;Hyderabad;Meghalaya
229273;Hyderabad;Odisha
229280;Bangalore;Haryana
229282;Hyderabad;Rajasthan
229283;Hyderabad;Gujarat
229286;Delhi;Sikkim
229294;Hyderabad;Tripura
229296;Mumbai;Kerala
229299;Delhi;Himachal Pradesh
229305;Kolkata;Goa
229308;Chennai;Gujarat
229312;Kolkata;Bihar
229318;Hyderabad;Maharashtra
229321;Bangalore;Mizoram
229323;Mumbai;Himachal Pradesh
229339;Kolkata;Rajasthan
229340;Hyderabad;Haryana
229348;Hyderabad;Assam
229360;Delhi;Goa
229362;Bangalore;Manipur
229364;Delhi;Uttarakhand
229367;Bangalore;Chhattisgarh
229370;Bangalore;Manipur
229373;Mumbai;Odisha
229377;Mumbai;Himachal Pradesh
229381;Hyderabad;Assam
229388;Hyderabad;Tamil Nadu
229389;Bangalore;Nagaland
229399;Bangalore;Bihar
229406;Bangalore;Odisha
229410;Chennai;Chhattisgarh
229412;Mumbai;Odisha
229421;Kolkata;Goa
229423;Chennai;Jharkhand
229426;Delhi;Maharashtra
229430;Hyderabad;Sikkim
229431;Chennai;Uttar Pradesh
229438;Kolkata;Tripura
229445;Bangalore;Sikkim
229446;Hyderabad;West Bengal
229448;Mumbai;Tripura
229450;Bangalore;Maharashtra
229453;Mumbai;Kerala
229456;Hyderabad;Karnataka
229457;Delhi;West Bengal
229458;Bangalore;Jharkhand
229460;Hyderabad;Andhra Pradesh
229465;Kolkata;Gujarat
229469;Kolkata;Karnataka
229473;Hyderabad;Uttar Pradesh
229477;Chennai;Tripura
229481;Delhi;Andhra Pradesh
229486;Kolkata;Tamil Nadu
229487;Delhi;Rajasthan
229489;Kolkata;Tripura
229492;Mumbai;Odisha
229499;Hyderabad;Jharkhand
229501;Chennai;Tamil Nadu
229505;Bangalore;Gujarat
229507;Delhi;Sikkim
229510;Hyderabad;Chhattisgarh
229511;Mumbai;Arunachal Pradesh
229518;Mumbai;Sikkim
229519;Mumbai;Karnataka
229527;Delhi;Himachal Pradesh
229529;Chennai;Rajasthan
229530;Chennai;Madhya Pradesh
229533;Delhi;Chhattisgarh
229534;Hyderabad;Punjab
229538;Kolkata;Madhya Pradesh
229541;Hyderabad;Sikkim
229543;Mumbai;Tamil Nadu
229545;Delhi;Assam
229548;Hyderabad;Madhya Pradesh
229549;Delhi;Kerala
229563;Bangalore;Odisha
229565;Delhi;Haryana
229568;Hyderabad;Mizoram
229570;Hyderabad;Punjab
229573;Hyderabad;West Bengal
229576;Delhi;Manipur
229582;Chennai;Uttar Pradesh
229584;Bangalore;Gujarat
229586;Mumbai;Uttar Pradesh
229599;Hyderabad;Nagaland
229601;Bangalore;Uttar Pradesh
229602;Mumbai;Odisha
229606;Hyderabad;Mizoram
229607;Kolkata;Jharkhand
229609;Kolkata;Uttarakhand
229619;Bangalore;Odisha
229621;Hyderabad;Goa
229624;Chennai;Assam
229625;Bangalore;Haryana
229626;Delhi;Manipur
229628;Kolkata;Madhya Pradesh
229631;Bangalore;Punjab
229632;Bangalore;Maharashtra
229637;Mumbai;Chhattisgarh
229638;Mumbai;Karnataka
229639;Kolkata;Uttarakhand
229643;Kolkata;Bihar
229648;Hyderabad;Chhattisgarh
229649;Mumbai;Uttarakhand
229655;Hyderabad;Goa
229664;Hyderabad;Madhya Pradesh
229673;Kolkata;Odisha
229677;Delhi;Haryana
229678;Delhi;Telangana
229683;Bangalore;Kerala
229684;Kolkata;Bihar
229688;Delhi;Andhra Pradesh
229689;Hyderabad;Manipur
229690;Chennai;Madhya Pradesh
229696;Chennai;Gujarat
229697;Kolkata;Mizoram
229702;Delhi;Himachal Pradesh
229703;Bangalore;Assam
229704;Chennai;Jharkhand
229713;Kolkata;Bihar
229715;Kolkata;Telangana
229716;Hyderabad;Telangana
229721;Mumbai;Goa
229725;Delhi;Kerala
229732;Bangalore;Haryana
229738;Bangalore;Goa
